selling_price,city,house_age,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_basement,floors,scenic_views
478000,Renton,25,4,2.5,2780,7290,0,2,0
415000,Seattle,29,3,2.5,1280,5040,0,2,0
497000,Seattle,19,4,2.5,2240,7200,0,2,0
357000,Kent,27,5,2.5,2750,12350,0,2,0
442500,Seattle,18,4,2.5,2400,7092,0,2,0
775000,Seattle,0,5,2.5,2600,4284,0,2,0
427000,Seattle,3,2,1.5,1440,725,340,2,0
437500,Seattle,26,3,2,1760,2875,470,2,2
880000,Seattle,9,4,2.5,3030,3841,0,3,0
546500,Seattle,30,3,2.5,1410,2675,590,1,0
465000,Seattle,20,4,2.5,2200,3141,140,2,0
883000,Seattle,25,4,2.5,2800,6874,630,2,0
585000,Seattle,4,3,3.5,1700,2197,440,2,0
553650,Seattle,17,2,2.5,1360,1349,310,2,0
910000,Seattle,21,5,2.5,2350,4000,0,2,0
270000,Seattle,8,3,2,1300,1920,450,2,0
845000,Seattle,27,4,2.5,2390,5071,630,2,0
499950,Federal Way,14,3,2.5,2580,23925,0,2,0
897000,Seattle,0,4,2.5,2820,6120,0,2,0
932800,Seattle,17,5,3.25,2980,7095,0,2.5,0
613000,Seattle,23,3,2.5,1350,3068,0,2,0
454000,Seattle,23,3,2.5,1590,4094,0,2,0
619500,Seattle,22,3,2.5,1700,4105,0,2,0
360000,Seattle,16,5,3,2480,7200,920,1,0
500000,Seattle,7,4,2.5,3630,7482,0,2,0
495000,Seattle,0,4,2.5,3390,7870,0,2,0
598800,Seattle,2,6,4,4470,17877,1240,3,3
270000,Seattle,28,3,2.25,1760,8287,600,1,0
377500,Seattle,15,4,2.5,2640,10720,0,2,0
400200,Seattle,2,4,3.5,2260,30250,0,2,0
349950,Seattle,9,5,3,2257,10117,894,1,0
330000,Seattle,15,4,2.5,2380,13550,0,2,0
399500,Seattle,1,4,2.5,2560,7492,0,2,0
329445,Seattle,9,2,1.5,830,1119,0,2,0
334500,Seattle,9,2,1.5,830,1858,0,2,0
430000,Seattle,7,2,2.5,1520,1588,280,2,0
645000,Sammamish,13,4,2.5,2780,4200,0,2,0
712000,Sammamish,14,4,2.5,2730,4385,0,2,0
690000,Sammamish,13,4,2.5,2780,6235,0,2,0
668000,Sammamish,15,4,2.5,2670,4410,0,2,0
389000,Auburn,26,6,4.5,3560,14010,0,2,0
425000,Federal Way,11,4,2.5,3052,12145,0,2,0
312200,Federal Way,10,4,2.5,2910,8596,0,2,0
410500,Federal Way,11,4,2.5,3362,8601,0,2,0
702000,Sammamish,10,4,2.5,2810,4922,0,2,0
715000,Sammamish,9,4,2.5,2970,5722,0,2,0
810000,Sammamish,9,4,3.5,4170,4322,1230,2,0
340000,Auburn,13,4,2.5,2550,7555,0,2,0
355000,Auburn,13,4,3,2590,7213,0,2,0
299000,Auburn,14,4,2.5,2400,6078,0,2,0
267500,Kent,27,3,2.5,1400,7629,280,1,0
435000,Kirkland,27,6,3.5,2400,8620,760,2,0
752000,Renton,23,4,2.5,2940,10382,0,2,0
747500,Renton,21,4,2.5,2810,11902,0,2,0
775000,Kent,3,4,3.5,4130,77832,0,2,2
309000,Maple Valley,9,3,2.5,1990,3614,0,2,0
269000,Maple Valley,9,3,2.5,1440,3800,0,2,0
285000,Maple Valley,9,3,2.5,1890,3629,0,2,0
300000,Maple Valley,9,3,2.5,1750,4200,0,2,0
426500,Maple Valley,10,4,2.5,2960,4640,0,2,0
449000,Maple Valley,9,4,2.5,2960,6031,0,2,0
320000,Maple Valley,9,4,2.5,2570,4865,0,2,0
428900,Maple Valley,9,4,2.5,2820,5056,0,2,0
419900,Maple Valley,9,4,2.5,2750,5767,0,2,0
399000,Maple Valley,9,4,2.5,2800,4687,0,2,0
367000,Maple Valley,9,4,2.5,2960,6219,0,2,0
297500,Maple Valley,9,4,2.5,1910,5000,0,2,0
360000,Maple Valley,9,4,2.5,2380,5000,0,2,0
384950,Maple Valley,8,4,2.5,2380,4913,0,2,0
355000,Maple Valley,9,4,2.75,3000,5470,0,2,0
379950,Maple Valley,9,4,2.5,2580,4818,0,2,0
309950,Maple Valley,8,4,2.75,2310,5000,0,2,0
300000,Maple Valley,9,4,2.5,1910,4862,0,2,0
385000,Maple Valley,8,4,2.5,2960,5054,0,2,0
375000,Maple Valley,8,4,2.5,2800,5000,0,2,0
900000,Issaquah,27,4,2.5,3690,11468,0,2,0
338500,Auburn,9,4,2.5,2717,4513,0,2,0
270000,Kent,30,3,1.75,1800,7763,330,1,0
266000,Kent,25,3,2.5,1940,8547,480,1,0
280000,Federal Way,25,3,2.5,1860,6607,0,2,0
275000,Federal Way,25,3,2.5,1830,7062,0,2,0
309950,Federal Way,25,4,2.5,1770,6666,0,2,0
345000,Maple Valley,8,4,2.5,2280,5000,0,2,0
410000,Maple Valley,8,5,2.75,2910,5802,0,2,0
305000,Maple Valley,8,4,2.5,2280,3800,0,2,0
405000,Maple Valley,8,5,2.5,3370,5092,0,2,0
542500,Redmond,27,3,2.5,2040,10086,0,2,0
540000,Redmond,27,3,2.5,1720,11656,0,2,0
604000,Redmond,27,6,3.5,2580,13572,1290,1,0
327555,Kent,5,3,2.5,2329,5720,0,2,0
770000,Seattle,2,5,3.5,4750,8234,1400,2,2
304000,Kent,13,3,2.5,1670,5298,0,2,0
325000,Kent,13,4,2.5,2240,5105,0,2,0
700000,Seattle,12,3,2.5,1660,1545,260,2,2
850000,Seattle,10,2,2.5,1611,2210,0,2,2
479000,Seattle,6,3,2.5,1260,889,0,3,0
328500,Kent,24,3,2.5,1950,8130,0,2,0
304500,Kent,13,4,2.5,2030,5202,0,2,0
261500,Kent,24,3,2.5,1740,6992,0,2,0
270000,Kent,30,3,2.25,1420,7800,290,1,0
425000,Kent,26,3,2.5,2670,13218,0,1,0
479900,Kent,20,3,2,1980,12150,0,1,0
265000,Kent,21,3,2,1320,8959,0,1,0
270000,Kent,20,4,2.5,1810,6509,0,2,0
290000,Kent,21,4,2.5,1850,5674,0,2,0
415000,Kent,25,4,4,2740,8250,0,2,0
328500,Kent,24,4,3,2290,8250,0,2,0
270000,Kent,6,4,2.5,1600,9921,0,2,0
285000,Kent,11,3,2.5,1660,6263,0,2,0
303000,Kent,11,4,2.5,2100,6783,0,2,0
330000,Kent,11,4,2.5,2210,5929,0,2,0
325900,Kent,10,4,2.5,2320,6270,0,2,0
583500,Kent,30,3,2.25,3530,13000,0,2.5,0
599950,Kent,23,4,3.5,3730,15029,1290,2,2
784500,Kent,22,4,5,5820,13906,2070,2,0
292050,Seattle,11,5,3,2840,7199,1130,1,0
835000,Redmond,16,4,2.5,3030,29163,0,2,0
676000,North Bend,25,3,2.25,2680,41804,0,1,0
560000,North Bend,21,3,2.5,2780,32880,0,1,0
619420,Renton,26,4,2.75,2450,14803,0,2,0
565000,Renton,25,4,2.5,2240,14667,0,2,0
585000,Renton,25,3,2.5,2050,11690,0,2,0
706000,Renton,25,5,2.5,2890,15891,0,2,0
272167,Issaquah,1,2,2.5,1620,3795,0,2,0
515500,Duvall,11,4,2.5,2920,7700,0,2,0
565000,Duvall,14,4,2.5,2980,10459,0,2,0
550000,Duvall,11,4,2.5,2850,6809,0,2,0
489950,Duvall,12,3,2.5,2400,7478,0,2,0
540000,Woodinville,10,4,2.5,2290,4450,0,2,0
730000,Woodinville,10,5,3.5,3760,4857,940,2,3
674600,Seattle,8,4,2.5,2610,5140,0,2,0
672500,Sammamish,15,3,2.5,2450,5760,0,2,0
625000,Sammamish,14,4,2.5,2570,5520,0,2,0
933399,Redmond,22,3,2.5,3940,10360,830,2,0
272000,Federal Way,21,4,2.25,1880,6160,0,2,0
525000,Issaquah,21,3,2.5,2190,34528,0,2,0
630000,Issaquah,14,4,2.75,2710,37277,0,2,0
390000,Issaquah,28,4,2.25,2680,35218,0,2,0
599900,Issaquah,30,3,3,3030,35123,1270,2,0
632000,Issaquah,29,5,3,3520,36558,1420,2,0
589900,Issaquah,13,4,4.5,3870,35889,1340,2,0
429000,Issaquah,29,3,2.5,2420,49928,560,2,0
592500,Issaquah,21,4,2.5,3370,35150,1600,1,0
668000,Issaquah,12,5,3.5,3990,42436,1280,2,0
585000,Issaquah,23,4,3.25,3410,34939,940,2,0
542500,Issaquah,25,5,3.5,2730,42500,1200,1,0
460000,Issaquah,29,4,2.5,2110,35091,820,1,0
508000,Issaquah,28,4,2.25,3320,53392,1320,2,0
731688,Redmond,8,4,3,2630,5772,0,2,0
731781,Redmond,8,3,3,2630,4972,0,2,0
738000,Redmond,8,3,3,2630,4896,0,2,0
770000,Sammamish,19,4,2.5,3210,14910,0,2,0
559950,Seattle,0,5,3,2730,9519,1060,1,0
316500,Kent,23,4,2.5,2150,6807,0,2,0
449999,Renton,15,4,2.5,1950,4947,0,2,0
445000,Renton,7,3,2.5,2380,5269,0,2,0
917000,Issaquah,19,4,2.5,3500,10891,0,2,2
929950,Issaquah,21,3,3.5,3790,10829,0,2,0
905000,Issaquah,21,4,2.5,3520,12193,0,2,0
920000,Issaquah,21,4,2.5,3470,10045,0,2,0
920000,Issaquah,18,4,2.5,3550,10233,0,2,0
808000,Issaquah,18,4,2.75,3340,7230,0,2,0
965000,Issaquah,21,4,2.5,3420,9575,0,2,0
878000,Issaquah,19,4,2.5,3480,13421,0,2,0
600000,Issaquah,17,5,3.5,3370,16846,720,2,1
729999,Seattle,3,6,4.5,3600,6110,1090,2,0
655000,Sammamish,15,4,2.5,2860,12394,0,2,0
686000,Sammamish,15,4,2.5,2760,6440,0,2,0
739999,Sammamish,16,4,2.75,3350,6500,0,2,0
335000,Maple Valley,10,4,2.5,1980,4745,0,2,0
380000,Kent,0,4,3.25,2864,8035,0,3,0
359950,Kent,0,4,2.5,2542,6120,0,2,0
379950,Kent,1,4,2.5,2612,5850,0,2,0
343500,Renton,13,3,2,1660,7509,0,1,0
439950,Renton,12,4,2.5,2380,12067,0,2,0
438000,Seattle,8,3,2.5,1520,1304,340,2,0
346000,Seattle,8,3,2,1060,1184,330,2,0
431500,Seattle,6,3,3.5,1900,1612,470,2,0
370000,Kent,9,3,2.5,2490,4244,0,2,0
344950,Kirkland,29,3,2,1330,7419,0,1,0
500000,Auburn,28,5,3,3720,25474,1630,2,4
340000,Auburn,29,3,1.75,1880,11249,550,1,0
290000,Renton,20,3,2.5,1580,6860,0,2,0
310000,Renton,20,3,2.5,1670,5791,0,2,0
370000,Seattle,8,2,2.5,1390,1821,210,2,0
343000,Seattle,8,2,1.5,1100,1228,200,2,0
272000,Auburn,25,3,2,1380,7476,0,1,0
775000,Seattle,15,4,2.5,2300,6158,0,2,0
399000,Seattle,7,3,2.5,1430,1250,0,3,0
410000,Seattle,8,3,2.5,1420,1269,0,3,0
577288,Seattle,6,4,2.75,2870,7200,0,2,0
385000,Seattle,15,3,3.5,1900,4805,340,2,0
667000,Seattle,8,3,1.75,1370,1921,0,3,0
610000,Seattle,8,3,2.5,1300,1331,0,3,0
640000,Seattle,8,3,3,1560,1466,0,3,0
598500,Seattle,8,3,3,1560,2091,0,3,0
535000,Seattle,6,3,2.75,1320,1125,0,3,0
550000,Seattle,12,3,2.25,1700,1481,0,3,0
587206,Seattle,15,3,3.5,1890,1710,250,2,0
399950,Seattle,15,2,2.25,1140,1184,130,2,0
539900,Seattle,10,3,3.25,1300,1325,220,2,0
420000,Seattle,6,2,1.5,1100,1107,0,3,0
660000,Seattle,0,3,2.25,1570,1680,0,3,0
465000,Seattle,0,3,1.75,1590,1322,530,2,0
849000,Redmond,19,3,3,2960,42159,0,2,0
609000,Redmond,29,4,2.5,2150,37981,0,2,0
340000,North Bend,21,3,2,1410,10015,0,1,3
324000,North Bend,25,3,2,1540,10931,0,1,3
545000,North Bend,26,3,2.25,1780,191228,0,2,2
425000,Issaquah,29,3,1.75,1680,14630,0,1.5,0
473000,Sammamish,27,3,2.25,1620,12309,0,2,0
730100,Issaquah,11,4,2.5,3120,14300,0,2,0
535000,Redmond,20,3,2.5,2210,7620,0,2,0
421500,Kent,6,4,3,2793,5703,0,2,0
319990,Kent,11,4,2.5,2120,5293,0,2,0
679990,Seattle,1,4,2.75,3320,8653,0,2,0
353000,Seattle,6,1,1,550,1279,0,2,0
530000,Seattle,5,2,1.75,1170,976,390,2,0
640000,Seattle,7,2,2.25,1540,958,0,3,0
640000,Seattle,7,2,2.25,1540,965,0,3,0
350000,Kent,17,4,2.5,2530,10155,0,2,0
443600,Seattle,11,3,2.5,1430,1056,0,3,0
375000,Seattle,10,3,2.5,1330,816,0,3,0
375000,Seattle,10,3,2.5,1330,1064,0,3,0
305000,Seattle,8,2,2.25,1000,905,0,3,0
329000,Seattle,6,2,2.5,980,1020,0,3,0
329900,Seattle,6,2,2.5,980,1021,0,3,0
352500,Seattle,7,2,2.5,980,1010,0,3,0
334900,Seattle,6,2,2.5,980,1013,0,3,0
334950,Seattle,1,5,3,2230,8642,900,1,0
347500,Seattle,1,5,3,2230,6551,900,1,0
525000,Seattle,20,4,2.5,2520,7731,0,2,0
428000,Seattle,28,3,2,1310,2550,530,1,0
569900,Seattle,8,5,3.25,2360,3873,370,2,0
477000,Seattle,8,3,2.5,2100,5060,0,2,0
440000,Seattle,7,3,2.5,1650,4929,130,2,0
330000,Seattle,7,2,2.5,1240,1546,0,2,0
395000,Seattle,7,3,2.5,1600,1936,0,2,0
430000,Seattle,6,3,2.25,2020,2750,340,2,0
415000,Seattle,6,3,2.25,1970,2377,290,2,0
380000,Seattle,6,3,1.75,1690,1468,310,2,0
500000,Seattle,3,2,2.5,1950,2162,450,2,0
555000,Seattle,3,3,3.5,2100,2479,650,2,0
629000,Seattle,0,3,2.5,2160,1912,190,2,0
669000,Seattle,1,2,2.5,1640,1953,0,2,0
439000,Seattle,3,3,2.25,1430,2343,0,2,0
340000,Seattle,2,2,1.75,1270,1916,0,2,0
335000,Seattle,3,2,1.75,1270,1685,0,2,0
330000,Seattle,12,3,2.25,1960,1985,210,2,0
365000,Seattle,12,3,2.25,1960,1985,210,2,0
300000,Seattle,11,3,2.25,1960,1585,210,2,0
310000,Seattle,11,3,2.25,1960,2345,210,2,0
315000,Seattle,11,3,2.5,1570,2865,0,2,0
330950,Seattle,12,3,2.5,1630,2844,0,2,0
710000,Bellevue,18,3,2.5,2330,9160,0,2,0
425000,Bellevue,30,3,2.25,1400,6970,0,2,0
580000,Renton,28,4,3,3280,11060,1010,2,0
400000,Kirkland,27,3,2.25,1180,14258,0,2,0
375000,Kirkland,26,3,1.5,1630,16170,0,1,0
400000,Renton,9,3,2.5,2120,3757,0,2,0
395000,Renton,8,3,2.5,2250,3757,0,2,0
400000,Renton,8,3,2.5,2120,3742,0,2,0
260000,Auburn,29,3,1.75,1670,8511,330,1,0
263000,Auburn,27,3,2.5,1720,6847,0,2,0
270000,Auburn,28,3,2.5,1770,8640,350,1,0
608250,Seattle,28,4,2.75,3030,21780,0,2,0
673000,Seattle,13,4,2.5,2990,10400,0,2,0
925000,Seattle,26,5,3.5,4050,13495,1820,1,2
738000,Seattle,23,5,3.5,2790,16952,820,2,2
755000,Seattle,25,3,3.25,3450,15586,760,2,0
760000,Seattle,26,3,3.25,3320,15022,0,2,0
699950,Seattle,28,4,3.25,3674,12793,0,2,1
765000,Seattle,26,4,2.5,3140,16200,570,1,1
470000,Seattle,7,3,3.25,1740,1693,380,2,0
720000,Sammamish,11,5,3.5,4140,7642,0,2,0
536000,Sammamish,9,3,2.5,1900,6224,0,2,0
627000,Sammamish,9,5,3.25,3570,5425,0,2,0
550000,Sammamish,9,3,2.5,2260,4165,0,2,0
663000,Sammamish,10,4,2.5,3570,6246,0,2,0
537500,Sammamish,9,4,2.5,2550,4630,0,2,0
370000,Seattle,7,3,2.5,1650,1793,0,3,0
378000,Seattle,7,3,2.5,1650,2082,0,3,0
428000,Seattle,8,3,2.5,1650,2201,0,3,0
930000,Seattle,0,3,2.25,2890,5000,0,3,0
560000,Redmond,12,3,2.5,1960,6058,0,2,0
583800,Redmond,12,3,2.5,2480,6600,0,2,0
345000,Seattle,14,3,3.25,1600,1882,240,2,0
370000,Seattle,9,3,1.75,1496,1423,248,2,0
385000,Seattle,7,3,3.25,1630,1677,0,3,0
306000,Seattle,7,3,1.5,1220,1086,0,3,0
325000,Seattle,7,2,2.5,1170,1638,0,2,0
322000,Seattle,14,3,3.25,1380,1225,0,3,0
369000,Seattle,29,3,1.75,1300,3844,0,1,0
315000,Kent,9,4,2.5,3130,5999,0,2,0
320000,Kent,10,4,2.5,3130,5200,0,2,0
307300,Seattle,15,2,2,1520,1020,0,3,0
319950,Seattle,7,3,3.25,1510,1245,0,3,0
308625,Seattle,15,2,2,1500,1408,0,3,0
500000,Seattle,6,4,2.5,1900,5001,700,1,0
415000,Seattle,25,4,2.5,1160,16008,0,1,0
379950,Seattle,7,3,3.25,1860,1787,0,3,0
451000,Seattle,11,5,3,2260,6508,930,1,0
286651,Auburn,11,3,2.5,1830,4997,0,2,0
272000,Auburn,7,4,2.5,2789,3960,0,2,0
330000,Auburn,8,5,2.5,3597,4972,0,2,0
330000,Auburn,9,4,2.5,3504,6000,0,2,0
351000,Auburn,3,3,2.5,2594,4455,0,2,0
312891,Auburn,1,5,3,2300,8214,0,2,0
359000,Auburn,3,4,2.5,2575,4725,0,2,0
637000,Bellevue,23,5,3,2460,7240,620,1,0
775000,Redmond,10,5,3.5,3290,5600,620,2,0
775000,Redmond,13,4,2.5,3090,7112,0,2,0
762500,Redmond,10,5,3.5,3290,5880,620,2,0
749000,Redmond,6,3,2.75,2820,5348,0,2,0
739000,Redmond,9,3,2.5,2810,5400,0,2,0
690000,Redmond,10,4,2.5,2700,8810,0,2,0
265000,Seattle,20,2,1.5,920,1458,0,2,0
375000,Seattle,28,3,1.75,1380,5060,0,1,0
300000,Seattle,12,3,2.5,1330,1200,0,3,0
304000,Seattle,18,2,2.25,1320,1034,0,3,0
305000,Seattle,21,4,2,1780,5043,910,1,0
412000,Seattle,0,3,2.5,1553,1991,0,3,0
420000,Seattle,1,3,2.5,1509,1114,0,3,0
401500,Seattle,0,3,2.5,1509,1114,0,3,0
410000,Seattle,0,3,2.5,1509,1418,0,3,0
535000,Kirkland,23,3,2.5,1850,10109,0,2,0
395000,Kent,24,4,2.5,2740,8336,0,2,0
449950,Kent,25,4,3,3290,10783,0,2,0
436472,Kent,0,4,2.5,2692,8392,0,2,0
452000,Kent,0,4,2.5,2716,7850,0,2,0
486940,Kent,0,4,2.5,3250,13360,0,2,0
378950,Kent,1,4,2.5,1867,15314,0,2,0
485230,Kent,0,4,2.5,2714,12558,0,2,0
585000,Bellevue,13,3,2.5,2290,5089,0,2,0
590000,Bellevue,14,3,2.5,2290,4203,0,2,0
538000,Seattle,22,3,3.5,2620,10137,650,2,0
510000,Seattle,11,4,2.5,2430,5203,0,2,0
809950,Sammamish,13,4,2.5,3280,6181,0,2,0
795000,Sammamish,13,2,2.5,2830,8630,0,2,0
820000,Sammamish,13,4,3.5,2770,8049,0,2,0
936000,Sammamish,14,4,2.5,3330,8897,0,2,0
798000,Sammamish,13,3,2.5,2849,9588,0,2,0
615000,Woodinville,29,3,2.25,2530,45234,0,2,0
395000,Seattle,11,3,2,1500,2506,630,1,0
379900,Seattle,7,2,1.5,1240,1331,190,2,0
499950,Seattle,0,3,3.5,1820,1501,390,2,0
499950,Seattle,0,3,3.5,1820,1991,390,2,0
380000,Seattle,10,2,2,1120,780,360,2,0
367500,Seattle,11,2,2,1030,600,350,2,0
575000,Seattle,1,4,2.25,2070,1230,570,3,0
479000,Seattle,9,2,2.25,1330,1380,270,2,0
439108,Seattle,6,2,1.5,1130,1340,220,2,0
560000,Seattle,8,3,3.5,1560,2198,380,2,0
608000,Seattle,6,3,3.5,1660,2298,400,2,0
497000,Seattle,2,3,2.25,1460,1353,410,2,0
400000,Seattle,6,3,2.25,1190,1149,140,2,0
450000,Seattle,4,3,2.75,1250,892,210,2,0
579000,Seattle,11,3,2.5,1710,1904,570,2,0
340000,Auburn,17,3,2.25,2120,13090,0,1,0
566950,Seattle,0,3,3,1730,1902,0,3,0
599950,Seattle,0,3,3.25,1830,1804,0,3,0
577450,Seattle,0,3,3,1730,1755,0,3,0
665000,Renton,21,4,2.5,2480,15411,0,2,2
430000,Kirkland,27,3,2.5,1400,7508,0,2,0
345500,Kent,15,4,2.5,2160,9682,0,2,0
538000,Renton,26,3,2.5,2250,11632,0,2,0
537100,Renton,25,3,2.5,2450,7051,580,1,0
560000,Renton,25,3,2.5,1960,12476,0,2,0
670000,Renton,26,4,2.5,2850,25993,0,2,0
506400,Renton,25,3,2.5,2100,9040,400,1,0
555000,Renton,25,3,2.5,2480,8676,0,2,0
655000,Renton,25,3,2.5,2370,7916,0,2,0
535000,Renton,24,3,2.5,2110,8164,0,2,0
635000,Renton,19,4,2.5,2070,11286,0,2,0
650000,Renton,18,5,3.5,3960,25245,1460,2,0
582000,Renton,19,3,2.5,2380,19860,0,2,0
515700,Renton,20,3,2.5,2180,9722,0,2,0
657000,Renton,19,4,2.5,2640,25038,0,2,0
435000,Seattle,29,3,2.5,1470,3000,540,1,0
730000,Kirkland,10,4,2.5,2460,7930,0,2,0
875000,Kirkland,10,5,3,2960,15152,0,2,0
280000,Renton,21,3,2.5,1580,7918,0,2,0
309950,Renton,20,3,2.5,1880,7838,0,2,0
407500,Renton,18,3,2.5,1930,10460,0,2,0
498500,Renton,18,5,2.75,2990,7420,0,2,0
437500,Renton,16,4,2.5,2680,7513,0,2,0
490000,Renton,17,5,2.75,2990,7200,0,2,0
405000,Renton,17,4,2.5,1850,9136,0,2,0
590000,Seattle,23,4,2.5,2240,9385,0,2,0
460000,Seattle,29,3,2,1860,7232,540,1,0
325000,Seattle,11,2,1.5,940,1222,80,2,0
535000,Seattle,25,3,2.25,2050,6648,820,1,0
530000,Seattle,23,3,2.5,2160,9063,0,2,0
732500,Redmond,26,3,2.5,2470,10321,0,2,0
733000,Redmond,25,3,2.5,2160,9888,0,2,0
695000,Redmond,10,5,3,3290,14134,1420,1,0
510000,Redmond,30,3,1.75,1610,11950,400,1,2
331000,Seattle,6,3,3.25,1290,1153,0,3,0
349000,Seattle,6,3,3.25,1340,1151,0,3,0
385000,Seattle,6,3,2.25,1630,1598,0,3,0
880000,Seattle,0,3,2.5,2870,5163,0,2,0
725786,Sammamish,14,4,2.5,3070,5762,0,2,0
490000,Issaquah,29,3,2.75,1990,31200,0,1,0
660000,Issaquah,28,3,2.5,2590,35640,0,1,0
310000,Seattle,11,3,2,1310,1361,0,3,0
459500,Seattle,30,3,1.75,1470,4950,440,1,0
269000,Seattle,28,3,1.5,1320,2625,0,2,0
320000,Seattle,27,3,1,1340,5175,400,1,0
419000,Seattle,28,7,3.25,4340,8521,1790,2,0
861111,Sammamish,7,4,2.5,3650,7090,0,2,0
400000,Seattle,1,4,2.5,2310,5813,0,2,0
392000,Seattle,1,4,2.5,2130,4000,0,2,0
392000,Seattle,1,4,2.5,2130,4028,0,2,0
380000,Seattle,1,4,2.5,2130,4467,0,2,0
538888,Sammamish,27,5,2.75,2080,13189,0,2,0
550000,Sammamish,28,3,2.25,1880,11556,0,2,0
295000,Kent,14,4,2.5,2030,5754,0,2,0
278000,Seattle,10,4,2.5,2290,3777,0,2,0
269000,Seattle,11,4,2.5,2060,3608,0,2,0
367500,Auburn,17,4,3,3110,7231,0,2,0
280000,Auburn,1,4,2.5,1934,5677,0,2,0
324000,Renton,20,3,2.5,1750,7208,0,2,0
354000,Kent,16,3,2.5,2160,15817,0,2,0
375000,Renton,24,4,2.5,1870,7471,0,2,0
700000,Woodinville,20,4,2.5,3100,36562,0,2,0
749950,Woodinville,1,4,2.5,3430,64441,0,2,0
385000,Seattle,9,3,2.5,1520,1488,0,3,0
366750,Seattle,6,3,3,1571,2017,0,3,0
597000,Seattle,10,4,2.5,2340,7877,0,2,0
690500,Seattle,0,4,2.75,3130,8920,0,2,0
575000,Kirkland,23,3,2.5,1750,4797,0,2,0
595000,Kirkland,23,3,2.5,1750,3354,0,2,0
650000,Kirkland,1,3,2.5,2380,3332,0,2,0
812000,Seattle,0,4,2.5,2270,5000,0,2,0
700000,Seattle,3,3,2.5,2050,4185,0,2,0
706000,Kirkland,5,4,2.5,2740,7571,0,2,0
551000,Kirkland,20,3,2.5,2010,17362,0,2,0
419900,Kirkland,18,3,2.5,1630,1755,310,2,0
750000,Kirkland,6,4,2.5,2850,12429,0,2,0
650000,Sammamish,24,4,3.5,3270,15704,1160,2,0
561600,Sammamish,24,4,2.5,2350,6624,0,2,0
633000,Sammamish,25,4,2.5,2020,8044,0,2,0
654300,Sammamish,15,3,2.5,2490,8582,0,2,0
610000,Sammamish,24,4,2.5,2410,15899,0,2,3
299950,Auburn,21,3,2.5,1600,9830,0,2,0
315000,Auburn,21,3,2.5,1600,7982,0,2,0
360000,Auburn,24,4,2.5,2390,7056,0,2,0
317000,Auburn,27,4,2.5,2160,8049,0,2,0
440000,Renton,8,4,2.5,3220,8256,610,2,0
332000,Kent,11,4,2.5,1980,6566,0,2,0
381000,Kent,11,5,2.75,3060,6895,0,2,0
375000,Woodinville,10,3,2.5,1580,5725,0,2,0
750000,Renton,8,5,4,4500,8130,0,2,0
293000,Federal Way,25,3,2.5,1990,7577,0,2,0
278000,Federal Way,24,4,2.5,1940,6887,0,2,0
745641,Redmond,1,4,2.5,2440,4850,0,2,0
778983,Redmond,0,4,2.5,2490,5647,0,2,0
882566,Redmond,0,4,2.5,3560,5265,0,3,0
712198,Redmond,1,4,2.5,2450,4247,0,2,0
950968,Redmond,2,5,3.5,3220,5081,0,2,0
779380,Redmond,0,5,2.5,2590,7084,0,2,0
775950,Redmond,0,4,2.5,2970,4400,0,2,0
365000,Kent,27,3,2.5,2200,9696,0,2,0
316000,Kent,27,3,2.25,2130,8721,560,1,0
699000,Kirkland,30,3,2.5,2370,10968,0,2,0
716125,Kirkland,30,3,2.25,2110,7279,0,1,0
413900,Renton,7,4,2.25,1770,5236,0,2,0
449400,Renton,7,4,3,2490,5064,0,2,0
405000,Renton,7,4,2.5,1980,5020,0,2,0
335000,Kent,6,3,2.5,2588,5701,0,2,0
306000,Kent,7,3,2.5,2588,5702,0,2,0
512000,Renton,9,4,2.5,2600,4506,0,2,0
400000,Duvall,28,3,2.25,2140,11266,0,2,0
330000,Duvall,28,3,2,1500,11233,0,1,0
435000,Kirkland,17,3,1.75,1500,8173,0,1,0
391500,Kirkland,27,3,2,1450,9132,0,1,0
455000,Kirkland,27,3,2.5,1600,7829,0,2,0
325000,Kirkland,30,2,1,900,8374,0,1,0
275000,Maple Valley,13,3,2.5,1560,4244,0,2,0
310000,Maple Valley,13,3,2.5,1670,4220,0,2,0
295000,Maple Valley,11,3,2.5,1560,4200,0,2,0
269000,Maple Valley,11,3,2.5,1560,4200,0,2,0
314950,Maple Valley,11,2,2.5,1860,6359,0,2,0
296000,Maple Valley,11,3,2.5,1560,5845,0,2,0
336500,Maple Valley,11,4,2.5,2500,5264,0,2,0
279000,Maple Valley,11,3,2.5,1660,7388,0,2,0
650000,Bellevue,29,4,2.5,2290,10186,0,2,0
305000,Kent,12,3,2.5,2460,5027,0,2,0
289000,Kent,12,3,2.5,2090,4700,0,2,0
359500,Kent,12,6,3.75,3190,4700,0,2,0
315000,Kent,12,5,2.5,3220,5751,0,2,0
355000,Kent,13,5,2.5,3220,5806,0,2,0
321500,Auburn,11,4,2.5,2620,5457,0,2,0
372000,Auburn,12,5,2.5,2840,6010,0,2,0
400000,Maple Valley,11,4,2.5,3130,5240,0,2,0
337000,Maple Valley,10,4,2.5,2610,5240,0,2,0
355500,Maple Valley,10,3,2.5,2600,5540,0,2,0
373500,Maple Valley,11,4,2.5,2610,4978,0,2,0
338000,Maple Valley,12,3,2.5,2470,4948,0,2,0
